appid,name,developer,publisher,release_date,release_year,genres,categories,steamspy_tags,platforms,positive_ratings,negative_ratings,total_ratings,positive_ratio,well_received,reception_tier,owners,owners_avg,pred_positive_ratio,pred_well_received_proba,pred_owners,pred_reception_tier,reception_gap,owners_gap_log,price,price_log,is_free,achievements,achievements_log,achievements_per_dollar,required_age,num_genres,dev_avg_rating,dev_game_count,pub_avg_rating,pub_game_count,release_month,release_year_filled,name_len,name_word_count,platform_windows,platform_mac,platform_linux,num_platforms,genre_Indie,genre_Action,genre_Casual,genre_Adventure,genre_Strategy,genre_Simulation,genre_RPG,genre_Early_Access,genre_Free_to_Play,genre_Sports,cat_multiplayer,cat_singleplayer,cat_coop,cat_online_multiplayer,cat_steam_achievements,cat_steam_trading_cards,cat_full_controller_support,cat_steam_cloud,tag_Indie,tag_Action,tag_Casual,tag_Adventure,tag_Strategy,tag_Simulation,tag_Early_Access,tag_RPG,tag_Free_to_Play,tag_Puzzle,tag_VR,tag_Sports,tag_Racing,tag_Platformer,tag_Nudity
957280,COUCH VERSUS,Mubarak AlKhuzaee,Mubarak AlKhuzaee,2019-01-23,2019,Action;Casual;Indie;Strategy,Single-player;Shared/Split Screen;Steam Achievements;Full controller support,Action;Casual;Indie,windows,3,1,4,0.75,1,Great,0-20000,10000.0,0.8499073,0.86015296,9522.213,Great,-0.0999072790145874,0.04895278763081379,5.79,1.9154509415706047,0,17,2.8903717578961645,2.503681885125184,0,4,0.7139077639746677,1,0.7139077639746677,1,1,2019,12,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
957350,Rogue Rails,Flowen Productions LLC,Flowen Productions LLC,2018-11-20,2018,Action;Adventure;Indie,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie;Adventure,windows,2,0,2,1.0,1,Great,0-20000,10000.0,0.81425005,0.751358,9336.067,Great,0.18574994802474976,0.06869289230610676,3.99,1.6074359097634274,0,21,3.091042453358316,4.208416833667335,0,3,0.7139077639746677,1,0.7139077639746677,1,11,2018,11,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
957390,Chief's Quest,Great Chief Studio,Great Chief Studio,2018-11-15,2018,Action;Adventure;Indie;Early Access,Single-player;Steam Achievements;Partial Controller Support,Early Access;Indie;Action,windows,3,1,4,0.75,1,Great,0-20000,10000.0,0.7676565,0.7125361,9044.102,Great,-0.01765650510787964,0.10046169113423176,3.99,1.6074359097634274,0,6,1.9459101490553132,1.2024048096192383,0,4,0.7139077639746677,1,0.7139077639746677,1,11,2018,13,2,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
957410,King of Queendoms,King Key Games,King Key Games,2018-11-02,2018,Casual;Simulation,Single-player;Steam Achievements,Sexual Content;Casual;Simulation,windows;mac,11,11,22,0.5,0,Average,0-20000,10000.0,0.58968437,0.29513678,9413.113,Poor,-0.0896843671798706,0.0604750807216341,1.69,0.9895411936137477,0,11,2.4849066497880004,4.089219330855019,0,2,0.6726122410058941,5,0.6726122410058941,5,11,2018,17,3,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
957430,Mentai Uncensored,Ripknot System,Ripknot System,2018-10-19,2018,Casual;Indie,Single-player,Indie;Nudity;Sexual Content,windows,14,10,24,0.5833333333333334,0,Average,0-20000,10000.0,0.7378722,0.65327525,8721.123,Great,-0.15453884998957312,0.13682243179585285,4.99,1.7900914121273581,0,0,0.0,0.0,0,2,0.7139077639746677,1,0.7139077639746677,1,10,2018,17,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
957440,Swords and Sandals Pirates,Whiskeybarrel Studios,eGames.com,2018-11-30,2018,Adventure;RPG;Strategy,Single-player,Adventure;Strategy;RPG,windows;mac,14,3,17,0.8235294117647058,1,Great,0-20000,10000.0,0.80267185,0.83390903,10247.1045,Great,0.020857562037075228,-0.024407655484420587,6.19,1.9726911717329554,0,0,0.0,0.0,0,3,0.7464964224354161,5,0.7302694696603991,4,11,2018,26,4,1,1,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
957490,My Cabin And I,橘喵喵,橘喵喵,2018-12-18,2018,Casual;Indie;Simulation,Single-player;Steam Achievements;Steam Cloud,Simulation;Indie;Casual,windows,23,3,26,0.8846153846153846,1,Great,0-20000,10000.0,0.82630396,0.8716003,11461.631,Great,0.058311425722562316,-0.1364071672031706,3.99,1.6074359097634274,0,63,4.1588830833596715,12.625250501002004,0,3,0.7380697463764633,5,0.7420970895043232,4,12,2018,14,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
957570,The Qaedon Wars - The Story Begins,Ian C Pook,Ian C Pook,2018-11-08,2018,RPG;Strategy;Early Access,Single-player,Early Access;Strategy;RPG,windows,1,1,2,0.5,0,Average,0-20000,10000.0,0.70640814,0.61423534,8426.65,Great,-0.20640814304351807,0.17116710495259113,10.99,2.4840729690394228,0,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,11,2018,34,7,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
957590,Little elf,yang1zhi,yang1zhi,2018-10-19,2018,Casual,Single-player,Casual,windows;mac;linux,3,1,4,0.75,1,Great,0-20000,10000.0,0.48038203,0.5421037,9356.829,Great,0.2696179747581482,0.0664717848231966,15.49,2.8027541365715076,0,0,0.0,0.0,0,1,0.5977428143934691,4,0.5977428143934691,4,10,2018,10,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
957720,Strategic Command WWII: World at War,Fury Software,Slitherine Ltd.,2018-12-06,2018,Strategy,Single-player;Multi-player;Shared/Split Screen,Strategy;Turn-Based;World War II,windows,54,13,67,0.8059701492537313,1,Great,0-20000,10000.0,0.78316706,0.89775515,10533.714,Great,0.02280308506382045,-0.051990777737838556,30.99,3.4654233539614268,0,0,0.0,0.0,0,1,0.7234895392936301,5,0.731227887633934,71,12,2018,36,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957790,WAR DUST | 32 vs 32 Battles,raptor lab,raptor lab,2018-10-19,2018,Action;Massively Multiplayer;Simulation;Early Access,Multi-player;Online Multi-Player;Co-op;Online Co-op,Early Access;Simulation;VR,windows,595,139,734,0.8106267029972752,1,Great,20000-50000,35000.0,0.7624637,0.85307676,47768.527,Great,0.04816301414687241,-0.31101130750217365,19.49,3.0199369622508083,0,0,0.0,0.0,0,4,0.72425779505292,5,0.72425779505292,5,10,2018,27,7,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
957850,Light Up the Holidays,Micro Factory Games,Micro Factory Games,2018-12-03,2018,Casual,Single-player,Casual;Building;Design & Illustration,windows,3,0,3,1.0,1,Great,0-20000,10000.0,0.5905725,0.4834324,8316.511,Great,0.4094275236129761,0.18432208847309894,4.79,1.7561322915849038,0,0,0.0,0.0,0,1,0.6904339856616657,2,0.6904339856616657,2,12,2018,21,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
957890,The Horologist's Legacy,Cole and Jordan Studios,Cole and Jordan Studios,2018-10-24,2018,Indie,Single-player,Indie;Horror;Psychological Horror,windows;mac,5,0,5,1.0,1,Great,0-20000,10000.0,0.81773704,0.7870087,11558.289,Great,0.18226295709609985,-0.14480426955912762,15.49,2.8027541365715076,0,0,0.0,0.0,0,1,0.7139077639746677,1,0.7139077639746677,1,10,2018,23,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957930,Intelligence: Underwater Kingdom,Laush Dmitriy Sergeevich,Laush Studio,2018-10-24,2018,Casual;Indie,Single-player;Steam Achievements,Indie;Casual;Puzzle,windows,0,1,1,0.0,0,Poor,0-20000,10000.0,0.5222784,0.29930475,10574.411,Poor,-0.5222784280776978,-0.055846482999069025,1.69,0.9895411936137477,0,12,2.5649493574615367,4.4609665427509295,0,2,0.6854293759912513,51,0.66916726508612,55,10,2018,32,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
958050,1001st Hyper Tower,Toster12D3,A Game From Low Polystan,2019-03-18,2019,Action;Indie;Early Access,Single-player,Early Access;Indie;Action,windows;mac;linux,8,0,8,1.0,1,Great,0-20000,10000.0,0.83874285,0.8596557,9312.651,Great,0.16125714778900146,0.07120391678120441,9.29,2.331172549845958,0,0,0.0,0.0,0,3,0.710990529233169,2,0.7139077639746677,1,3,2019,18,3,1,1,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
958090,School of the Dead: Anastasia,NOINDEX GAMES;Maksim Streicher,NOINDEX GAMES,2018-11-27,2018,Action;Indie,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Indie;2D,windows,20,4,24,0.8333333333333334,1,Great,0-20000,10000.0,0.81923854,0.79223865,9442.428,Great,0.014094789822896359,0.057366102450149725,4.79,1.7561322915849038,0,12,2.5649493574615367,2.0725388601036268,0,2,0.7139077639746677,1,0.7139077639746677,1,11,2018,29,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958130,NEET simulator,SilverBlade,SilverBlade,2019-01-05,2019,Casual;Indie;RPG;Simulation,Single-player,Casual;Indie;Simulation,windows,14,8,22,0.6363636363636364,0,Average,0-20000,10000.0,0.71950495,0.45832777,10130.193,Great,-0.08314131606708874,-0.012933999783736994,1.69,0.9895411936137477,0,0,0.0,0.0,0,4,0.7399161490678797,2,0.7399161490678797,2,1,2019,14,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
958200,Ralf,Games By Cane,Games By Cane,2018-11-20,2018,Action;Casual;Indie,Single-player;Steam Achievements;Full controller support,Indie;Casual;Action,windows,4,0,4,1.0,1,Great,0-20000,10000.0,0.90899634,0.93792975,9312.189,Great,0.0910036563873291,0.07125350784565754,7.19,2.1029138978649784,0,28,3.367295829986474,3.418803418803418,0,3,0.7139077639746677,1,0.7139077639746677,1,11,2018,4,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
958230,AXE:SURVIVAL,DCELL GAME STUDIO,DCELL GAME STUDIO,2019-01-14,2019,Action;Adventure;Indie;RPG;Early Access,Single-player;Steam Achievements,Early Access;Action;Adventure,windows,4,11,15,0.26666666666666666,0,Poor,0-20000,10000.0,0.61336875,0.27715692,9132.927,Average,-0.3467020829518636,0.09068939041401691,7.19,2.1029138978649784,0,5,1.791759469228055,0.6105006105006104,12,5,0.7139077639746677,1,0.7139077639746677,1,1,2019,12,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
958280,宣夜 Float Night,仿生梦 Personal Studio,仿生梦 Personal Studio,2018-11-09,2018,Adventure;Indie;Simulation,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Adventure;Simulation,windows,24,5,29,0.8275862068965517,1,Great,0-20000,10000.0,0.63201004,0.5088639,10217.631,Great,0.1955761642291628,-0.021527559048873712,2.89,1.358409157630355,0,5,1.791759469228055,1.2853470437017995,0,3,0.6944616036133343,2,0.6944616036133343,2,11,2018,14,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
958300,Cute Girls 可爱的女孩,Dance studio mix,Dance studio mix,2018-10-21,2018,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;Racing;RPG;Simulation;Sports;Strategy,Single-player,Nudity;Sexual Content;Simulation,windows,6,4,10,0.6,0,Average,0-20000,10000.0,0.5401569,0.08551348,13916.803,Average,0.05984309911727903,-0.3304837052891081,2.89,1.358409157630355,0,0,0.0,0.0,0,11,0.7139077639746677,1,0.7139077639746677,1,10,2018,16,3,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
958310,Evolo.SpiderSim,OurLastSpring,Metal Fox,2018-10-18,2018,Indie;Strategy,Single-player,Strategy;Indie;Simulation,windows,2,1,3,0.6666666666666666,0,Average,0-20000,10000.0,0.38028416,0.032554418,10093.024,Poor,0.28638250629107154,-0.009258538968307306,0.79,0.5822156198526637,0,0,0.0,0.0,0,2,0.6536352578576776,3,0.45603249128811457,22,10,2018,15,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
958320,A Front Too Far: Normandy,Marco Amadei,Corvostudio di Amadei Marco,2018-12-20,2018,Action;Adventure;Indie;RPG;Strategy,Single-player;Steam Achievements,Action;Adventure;Violent,windows;mac;linux,49,23,72,0.6805555555555556,0,Average,0-20000,10000.0,0.80046237,0.6784033,11928.303,Great,-0.11990680959489608,-0.1763127152988737,4.99,1.7900914121273581,0,13,2.6390573296152584,2.1702838063439063,0,5,0.7340850042329836,4,0.7340850042329836,4,12,2018,25,5,1,1,1,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
958480,Seed of the Dead,TeamKRAMA,Eroge Japan,2018-12-14,2018,Action;Casual;Indie,Single-player;Partial Controller Support;Steam Cloud,Sexual Content;Nudity;Action,windows,281,55,336,0.8363095238095238,1,Great,0-20000,10000.0,0.7838502,0.84464145,11917.034,Great,0.052459330785842195,-0.17536762405131512,11.39,2.516889695641051,0,0,0.0,0.0,18,3,0.7139077639746677,1,0.7295842992364201,3,12,2018,16,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
958510,Assault on Hyperion Base,Julian Stables,Julian Stables,2018-11-12,2018,Action;Free to Play;Indie,Single-player;Full controller support,Free to Play;Action;Indie,windows,4,3,7,0.5714285714285714,0,Average,0-20000,10000.0,0.8008552,0.6936553,16865.758,Great,-0.22942664793559486,-0.5226595704624479,0.0,0.0,1,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,11,2018,24,4,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
958640,Super Turbo Sudoku,Evil Chicken,Evil Chicken,2018-11-02,2018,Casual,Single-player;Steam Achievements;Steam Cloud;Includes level editor,Casual;Puzzle;Indie,windows,3,0,3,1.0,1,Great,0-20000,10000.0,0.8634724,0.8590437,8682.132,Great,0.13652759790420532,0.1413027937343294,0.79,0.5822156198526637,0,15,2.772588722239781,8.379888268156424,0,1,0.7139077639746677,1,0.7139077639746677,1,11,2018,18,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
958650,Strange Encounter,OfficialCH,OfficialCH,2018-11-09,2018,Adventure;Indie,Single-player;Steam Achievements;Full controller support,Adventure;Indie;Nudity,windows,13,2,15,0.8666666666666667,1,Great,0-20000,10000.0,0.8396879,0.8615998,11097.494,Great,0.026978782812754343,-0.10412433791850262,0.0,0.0,1,7,2.0794415416798357,7.0,0,2,0.7139077639746677,1,0.7139077639746677,1,11,2018,17,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
958680,Self-knowledge VR,Aerolito,Aerolito,2019-01-09,2019,Casual;Free to Play;Indie,Single-player,Free to Play;Indie;Casual,windows,9,1,10,0.9,1,Great,0-20000,10000.0,0.7770182,0.6952562,14272.231,Great,0.1229818105697632,-0.35570076156352215,0.0,0.0,1,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,1,2019,17,2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
958690,The Sky Climber,Tormentor,Tormentor,2018-11-09,2018,Casual;Indie,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Indie;Casual;Platformer,windows;mac;linux,8,0,8,1.0,1,Great,0-20000,10000.0,0.87603915,0.84851605,11005.76,Great,0.12396085262298584,-0.09582451034281902,1.69,0.9895411936137477,0,15,2.772588722239781,5.5762081784386615,0,2,0.7399161490678797,2,0.7399161490678797,2,11,2018,15,3,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
958740,Heretic Operative,C Prompt Games,C Prompt Games,2019-02-18,2019,RPG;Strategy,Single-player;Steam Achievements,Strategy;RPG;Board Game,windows,39,2,41,0.9512195121951219,1,Great,0-20000,10000.0,0.74751955,0.80828595,10697.04,Great,0.2036999594874498,-0.06737545181010418,15.49,2.8027541365715076,0,38,3.6635616461296463,2.304426925409339,0,2,0.7139077639746677,1,0.7139077639746677,1,2,2019,17,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
958790,Big Breezy Boat,MarineVerse,MarineVerse,2018-10-23,2018,Casual;Simulation;Sports,Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer,Casual;Simulation;Sports,windows,9,3,12,0.75,1,Great,0-20000,10000.0,0.6763659,0.6182873,10017.845,Great,0.0736340880393982,-0.0017826860019987123,3.99,1.6074359097634274,0,1,0.6931471805599453,0.2004008016032064,0,3,0.732855248803096,2,0.732855248803096,2,10,2018,15,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
958900,BATTLE X Arcade,"Naviworks Co.,Ltd.","Naviworks Co.,Ltd.",2018-10-25,2018,Action,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Partial Controller Support,Action;VR,windows,0,1,1,0.0,0,Poor,0-20000,10000.0,0.58918303,0.48153946,13258.743,Great,-0.5891830325126648,-0.28204754043315106,15.49,2.8027541365715076,0,0,0.0,0.0,0,1,0.6944616036133343,2,0.6944616036133343,2,10,2018,15,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
958960,Darwin's Test,Wolfalone Studio,Wolfalone Studio,2018-12-07,2018,Action;Adventure;Indie,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Indie;Action,windows,14,4,18,0.7777777777777778,1,Great,0-20000,10000.0,0.77833194,0.743735,9318.692,Great,-0.0005541576279534111,0.07055541824604816,6.99,2.0781907597781832,0,14,2.70805020110221,1.7521902377972465,0,3,0.7139077639746677,1,0.7139077639746677,1,12,2018,13,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
958990,Blokin,Fluffy Menace,Fluffy Menace,2018-11-12,2018,Casual;Indie,Single-player;Steam Achievements;Steam Cloud,Indie;Casual;Puzzle,windows;mac,2,3,5,0.4,0,Poor,0-20000,10000.0,0.9121953,0.88091433,10121.5205,Great,-0.5121953248977661,-0.012077600247604181,2.09,1.128171090909654,0,6,1.9459101490553132,1.941747572815534,0,2,0.7139077639746677,1,0.7139077639746677,1,11,2018,6,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
959020,You Shall Not Break!,Evistoria Games,Evistoria Games,2018-12-06,2018,Casual;Indie,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Casual,windows,8,0,8,1.0,1,Great,0-20000,10000.0,0.8562488,0.81801146,9530.927,Great,0.14375120401382446,0.048038213961380194,3.99,1.6074359097634274,0,20,3.044522437723423,4.008016032064128,0,2,0.7139077639746677,1,0.7139077639746677,1,12,2018,20,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
959030,Zombie Cubes,MayoNinja Games,MayoNinja Games,2018-10-30,2018,Action;Indie,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer,Indie;Action,windows,6,0,6,1.0,1,Great,0-20000,10000.0,0.73702604,0.6598311,9465.411,Great,0.26297396421432495,0.054935186617630194,3.99,1.6074359097634274,0,0,0.0,0.0,0,2,0.7139077639746677,1,0.7139077639746677,1,10,2018,12,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
959080,Unsung Warriors - Prologue,Osarion;Mountaineer,Osarion;Mountaineer,2019-01-15,2019,Action;Adventure;Free to Play;Indie,Single-player;Local Co-op;Steam Achievements;Full controller support,Free to Play;Action;Indie,windows;mac;linux,436,23,459,0.9498910675381264,1,Great,100000-200000,150000.0,0.8422754,0.8899567,20709.447,Great,0.10761568644986952,1.980003646888365,0.0,0.0,1,11,2.4849066497880004,11.0,0,4,0.7139077639746677,1,0.7139077639746677,1,1,2019,26,4,1,1,1,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
959090,WayDown,CakeNeq Games;Dinobyte Softworks,CakeNeq Games,2018-11-05,2018,Action;Indie,Single-player;Steam Achievements;Full controller support,Action;Indie,windows,2,0,2,1.0,1,Great,0-20000,10000.0,0.8642134,0.8633643,9159.743,Great,0.13578659296035767,0.0877577955653841,2.09,1.128171090909654,0,31,3.4657359027997265,10.032362459546926,0,2,0.7139077639746677,1,0.7139077639746677,1,11,2018,7,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
959130,Dandy & Randy,Asteristic Game Studio,Forever Entertainment S. A.,2018-10-23,2018,Action;Adventure;Casual;Indie;Early Access,Single-player;Co-op;Local Co-op;Shared/Split Screen;Full controller support,Early Access;Action;Indie,windows,4,0,4,1.0,1,Great,0-20000,10000.0,0.78257406,0.81033105,11030.981,Great,0.21742594242095947,-0.09811332870219402,6.19,1.9726911717329554,0,0,0.0,0.0,0,5,0.7139077639746677,1,0.6914607219947468,49,10,2018,13,3,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
959170,John:Condemned,Blue Commands,Blue Commands,2018-10-31,2018,Indie,Single-player,Indie;Gore;Violent,windows,6,3,9,0.6666666666666666,0,Average,0-20000,10000.0,0.7681301,0.6735132,10880.059,Great,-0.10146345694859826,-0.08433845687602215,0.0,0.0,1,0,0.0,0.0,0,1,0.7139077639746677,1,0.7139077639746677,1,10,2018,14,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959200,Battleships and Carriers - WW2 Battleship Game,Light Strategy Series,SLS,2018-11-15,2018,Casual;Indie;Simulation;Strategy,Single-player,Simulation;Strategy;Indie,windows,4,5,9,0.4444444444444444,0,Poor,0-20000,10000.0,0.657651,0.28588226,9421.225,Great,-0.21320656273100114,0.059613912813919256,9.95,2.3933394562625097,0,0,0.0,0.0,0,4,0.7139077639746677,1,0.7139077639746677,1,11,2018,46,7,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
959260,Aspect,Myrrh creative,Myrrh creative,2018-12-04,2018,Action;Adventure;Indie,Single-player,Action;Indie;Adventure,windows,2,1,3,0.6666666666666666,0,Average,0-20000,10000.0,0.6732506,0.5166626,9549.371,Great,-0.006583948930104611,0.046105116122024725,1.8,1.0296194171811581,0,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,12,2018,6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
959400,Save Thine Kingdom,Primarch Interactive,Primarch Interactive,2019-03-05,2019,Action;Adventure;Casual;Indie;RPG,Single-player,Action;Adventure;RPG,windows,4,0,4,1.0,1,Great,0-20000,10000.0,0.64569765,0.43375975,10054.736,Great,0.3543023467063904,-0.0054581468174284,7.19,2.1029138978649784,0,0,0.0,0.0,0,5,0.7139077639746677,1,0.7139077639746677,1,3,2019,18,3,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
959410,The Endless Empty,Erik Sheader-Smith,Erik Sheader-Smith,2018-11-03,2018,Adventure;Indie;RPG,Single-player,Adventure;RPG;Indie,windows,17,0,17,1.0,1,Great,0-20000,10000.0,0.73622125,0.6203701,9457.011,Great,0.2637787461280823,0.05582305740620441,2.89,1.358409157630355,0,5,1.791759469228055,1.2853470437017995,0,3,0.7139077639746677,1,0.7139077639746677,1,11,2018,17,3,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
959440,Blockz VS Ballz,hallunazigames,hallunazigames,2018-10-24,2018,Action;Casual;Indie,Single-player,Action;Indie;Casual,windows,1,4,5,0.2,0,Poor,0-20000,10000.0,0.4478896,0.14433326,10636.751,Poor,-0.24788959622383117,-0.061723977811080744,0.79,0.5822156198526637,0,0,0.0,0.0,0,3,0.5671362547231926,13,0.5671362547231926,13,10,2018,15,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
959480,Run Fairy,hallunazigames,hallunazigames,2018-10-24,2018,Action;Casual;Indie,Single-player,Indie;Casual;Action,windows,2,1,3,0.6666666666666666,0,Average,0-20000,10000.0,0.48417205,0.14301275,10779.136,Poor,0.18249462048212683,-0.07502010513041668,0.79,0.5822156198526637,0,0,0.0,0.0,0,3,0.5459241335110714,13,0.5459241335110714,13,10,2018,9,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
